chr	start	end	CpG	0168_51-N	0168_51-X	0168_52-N	0168_52-X	0168_53-N	0168_53-X	0168_54-N	0168_54-X
18	37265223	37265349	9	30	4	30	5	36	4	NA	NA
18	37296654	37296810	6	NA	NA	20	2	NA	NA	NA	NA
18	37491364	37491454	5	24	2	NA	NA	NA	NA	NA	NA
18	37644121	37644237	13	57	0	61	1	NA	NA	29	0
18	37655588	37655667	6	NA	NA	30	0	NA	NA	NA	NA
18	37662038	37662202	11	31	0	NA	NA	NA	NA	20	0
18	37694894	37694970	7	NA	NA	NA	NA	NA	NA	21	0
18	37720409	37720581	8	39	1	NA	NA	NA	NA	NA	NA
18	37725767	37725859	6	NA	NA	29	1	NA	NA	NA	NA
18	37743589	37743676	6	30	0	36	1	NA	NA	NA	NA
18	37747023	37747083	6	20	0	NA	NA	NA	NA	NA	NA
18	37806282	37806553	19	NA	NA	51	0	52	0	72	0
18	37815417	37815642	12	21	0	NA	NA	22	0	33	0
18	37842658	37842786	5	22	4	NA	NA	NA	NA	NA	NA
18	37935029	37935123	8	NA	NA	28	0	NA	NA	NA	NA
18	37935424	37935576	20	35	0	NA	NA	34	0	84	0
18	37954964	37955005	7	26	0	NA	NA	21	0	NA	NA
18	37969710	37969910	16	21	1	39	1	52	0	NA	NA
18	38025587	38025836	11	25	0	38	1	52	0	NA	NA
18	38145142	38145210	8	NA	NA	24	0	22	0	29	0
18	38145330	38145424	5	NA	NA	22	0	NA	NA	NA	NA
18	38185916	38186147	13	34	0	38	0	24	0	NA	NA
18	38197725	38197899	9	28	16	NA	NA	20	12	NA	NA
18	38211450	38211769	22	64	1	64	0	58	0	67	0
18	38211775	38212097	32	47	1	54	0	84	0	48	0
18	38239392	38239554	23	56	1	45	1	28	0	NA	NA
18	38296730	38297127	32	43	0	62	0	107	0	52	0
18	38338813	38338951	16	NA	NA	43	0	63	0	NA	NA
18	38367371	38367448	8	NA	NA	NA	NA	24	0	NA	NA
18	38418971	38419151	23	46	0	31	0	36	0	52	0
18	38589892	38590024	7	NA	NA	NA	NA	NA	NA	25	24
18	38600265	38600433	7	NA	NA	NA	NA	NA	NA	22	0
18	38631765	38631857	9	NA	NA	NA	NA	26	0	NA	NA
18	38992709	38992835	10	NA	NA	27	0	NA	NA	25	0
18	38993223	38993555	37	111	0	33	0	71	0	80	1
18	38993731	38993821	7	NA	NA	22	1	NA	NA	NA	NA
18	39489390	39489432	8	34	0	NA	NA	NA	NA	31	0
18	39489557	39490052	51	102	0	91	1	115	1	66	1
18	40219184	40219570	35	74	0	114	1	105	0	46	0
18	40615770	40616044	12	32	28	32	31	39	39	28	24
18	41950868	41950959	8	24	0	NA	NA	NA	NA	NA	NA
18	42053966	42054160	9	NA	NA	NA	NA	NA	NA	27	27
18	42262129	42262231	6	NA	NA	25	0	NA	NA	NA	NA
18	42275062	42275264	10	NA	NA	31	0	NA	NA	NA	NA
18	42275844	42275897	5	NA	NA	NA	NA	NA	NA	20	0
18	42378714	42378887	10	31	13	NA	NA	NA	NA	20	12
18	42394333	42394402	8	NA	NA	46	0	24	0	22	0
18	42395292	42395377	10	21	0	38	2	30	0	39	1
18	42395647	42395730	6	NA	NA	NA	NA	35	2	NA	NA
18	42398389	42398448	13	25	0	NA	NA	NA	NA	51	1
18	42401397	42401454	9	44	0	26	0	24	0	NA	NA
18	42511112	42511195	7	NA	NA	NA	NA	NA	NA	22	0
18	42511573	42511665	7	NA	NA	NA	NA	21	0	NA	NA
18	42511769	42512066	28	102	1	27	0	74	0	29	0
18	42685658	42685796	7	28	7	NA	NA	NA	NA	NA	NA
18	42899011	42899104	10	32	0	NA	NA	NA	NA	NA	NA
18	43207490	43207715	19	75	1	20	0	24	0	57	0
18	43305015	43305095	6	NA	NA	NA	NA	23	7	NA	NA
18	43392697	43392887	12	26	0	NA	NA	28	0	NA	NA
18	43438061	43438330	20	45	0	59	0	65	0	28	0
18	43477678	43477749	15	45	0	45	0	45	0	NA	NA
18	43836187	43836281	9	NA	NA	35	30	NA	NA	NA	NA
18	44380608	44380834	13	33	0	36	0	34	0	22	0
18	44380870	44381127	16	NA	NA	30	0	NA	NA	71	0
18	44661677	44661842	11	NA	NA	22	0	NA	NA	31	0
18	44662022	44662090	11	40	0	NA	NA	NA	NA	NA	NA
18	44812116	44812263	16	45	0	31	0	33	0	61	0
18	44828582	44828721	18	57	0	59	1	48	0	50	1
18	45363228	45363251	5	NA	NA	NA	NA	NA	NA	20	16
18	45558787	45558847	4	22	0	NA	NA	NA	NA	23	1
18	45559320	45559412	8	24	0	NA	NA	NA	NA	NA	NA
18	45559699	45560012	28	66	0	87	1	57	0	50	0
18	45560059	45560402	24	60	0	74	1	36	0	27	0
18	45911289	45911408	7	NA	NA	32	31	NA	NA	NA	NA
18	46176351	46176404	4	NA	NA	NA	NA	NA	NA	20	20
18	46198389	46198641	11	NA	NA	NA	NA	31	0	NA	NA
18	46198796	46199054	24	50	0	34	0	45	2	76	1
18	46199505	46199657	7	24	0	NA	NA	21	2	22	1
18	46212591	46212723	10	NA	NA	31	0	NA	NA	NA	NA
18	46280540	46280807	20	62	1	62	0	26	0	44	0
18	46311622	46311666	7	NA	NA	NA	NA	27	0	NA	NA
18	46312000	46312084	6	NA	NA	NA	NA	22	1	NA	NA
18	46443957	46444030	6	26	26	NA	NA	NA	NA	NA	NA
18	46465479	46465785	25	83	1	40	2	105	1	44	0
18	46504434	46504562	6	NA	NA	NA	NA	NA	NA	20	19
18	46525603	46525795	19	39	0	62	1	34	0	NA	NA
18	46597196	46597451	34	126	0	56	1	109	0	74	0
18	46597566	46597907	23	40	0	42	0	39	1	51	0
18	46728114	46728462	24	91	0	56	0	46	0	43	1
18	46741839	46741935	18	50	0	33	0	33	0	84	0
18	46742124	46742376	24	32	0	64	0	35	0	35	0
18	46958737	46959015	17	NA	NA	31	0	27	0	45	0
18	47369904	47369984	9	54	0	NA	NA	28	0	NA	NA
18	47731841	47731960	6	NA	NA	NA	NA	25	0	NA	NA
18	49694114	49694190	5	20	20	NA	NA	NA	NA	NA	NA
18	49755306	49755461	26	63	1	56	0	64	0	61	0
18	49755587	49755820	8	25	0	NA	NA	28	0	NA	NA
18	49832649	49832925	27	37	0	NA	NA	47	0	95	0
18	50128293	50128514	18	30	0	35	0	24	0	53	0
18	50538368	50538411	5	NA	NA	30	24	NA	NA	NA	NA
18	51117421	51117702	15	40	0	66	1	51	0	NA	NA
18	51117706	51117986	28	29	0	75	0	49	0	40	0
18	52204861	52204981	9	NA	NA	NA	NA	39	35	NA	NA
18	52465531	52465932	42	141	1	86	0	108	1	32	0
18	52528220	52528380	7	NA	NA	21	1	NA	NA	24	9
18	52528623	52528717	10	25	0	35	0	NA	NA	21	0
18	52528914	52528995	15	NA	NA	NA	NA	86	0	29	1
18	52768184	52768514	35	51	0	111	2	79	0	80	0
18	52768579	52768884	16	36	0	45	0	NA	NA	NA	NA
18	52993269	52993389	7	NA	NA	NA	NA	21	0	NA	NA
18	53136785	53136938	6	NA	NA	20	9	NA	NA	NA	NA
18	53176291	53176612	27	43	0	69	0	22	0	55	1
18	53245400	53245690	28	77	0	97	0	42	0	24	0
18	53258112	53258214	5	25	25	NA	NA	NA	NA	NA	NA
18	53417862	53418262	27	76	0	55	1	29	0	42	0
18	53464052	53464233	9	28	0	21	0	NA	NA	NA	NA
18	53464434	53464578	12	35	0	24	0	41	0	24	0
18	53464690	53464905	30	37	0	39	0	29	0	64	1
18	53465234	53465437	8	NA	NA	NA	NA	25	0	21	0
18	53473425	53473622	18	NA	NA	43	0	60	1	22	0
18	53538741	53538828	4	20	18	NA	NA	NA	NA	NA	NA
18	53691147	53691233	4	NA	NA	NA	NA	23	22	NA	NA
18	53744093	53744204	6	NA	NA	NA	NA	NA	NA	32	0
18	53744400	53744781	36	112	0	113	0	59	0	53	0
18	53862086	53862148	8	NA	NA	22	0	30	0	NA	NA
18	53862258	53862560	34	69	0	61	1	84	0	41	0
18	53862565	53862870	28	52	0	85	1	29	0	44	1
18	54898848	54899103	12	29	6	20	4	NA	NA	29	1
18	54987841	54987980	8	NA	NA	24	0	NA	NA	NA	NA
18	55320656	55320730	7	21	19	NA	NA	NA	NA	NA	NA
18	56222542	56222676	6	28	26	NA	NA	NA	NA	NA	NA
18	56357775	56357917	8	NA	NA	20	0	24	5	NA	NA
18	56431794	56431860	4	NA	NA	20	0	NA	NA	NA	NA
18	56432221	56432304	10	32	0	56	1	NA	NA	20	0
18	56562167	56562267	6	NA	NA	NA	NA	30	0	NA	NA
18	56572802	56573093	13	NA	NA	NA	NA	31	1	37	1
18	56573273	56573338	7	NA	NA	28	0	NA	NA	NA	NA
18	56594563	56594640	5	24	5	NA	NA	NA	NA	NA	NA
18	56707523	56707716	23	36	0	63	0	55	0	40	0
18	56707929	56708076	21	NA	NA	NA	NA	84	0	NA	NA
18	56708388	56708430	8	NA	NA	NA	NA	23	0	24	0
18	56708752	56708805	10	46	0	28	0	NA	NA	28	0
18	56924958	56925042	10	20	0	30	0	NA	NA	NA	NA
18	56925217	56925337	14	31	0	25	0	NA	NA	NA	NA
18	56925742	56925823	8	34	0	NA	NA	NA	NA	NA	NA
18	56975102	56975401	33	150	0	123	0	67	0	110	1
18	57276999	57277104	5	NA	NA	25	24	NA	NA	NA	NA
18	57287745	57288015	16	21	0	NA	NA	26	0	31	0
18	57354700	57355115	38	76	0	58	0	35	0	95	0
18	57878152	57878458	36	87	0	76	2	94	0	NA	NA
18	57878524	57878871	50	156	2	52	0	121	0	115	0
18	57878881	57879231	38	100	0	74	0	122	0	58	0
18	58010401	58010486	8	NA	NA	NA	NA	NA	NA	24	23
18	58102366	58102450	6	24	24	23	22	NA	NA	NA	NA
18	58209602	58209809	15	NA	NA	NA	NA	NA	NA	35	0
18	58209988	58210071	14	28	0	28	0	41	1	26	1
18	58210288	58210462	12	23	0	NA	NA	NA	NA	22	0
18	58218557	58218612	5	NA	NA	35	20	NA	NA	NA	NA
18	58659350	58659431	14	40	0	NA	NA	27	0	21	0
18	58659822	58659874	7	28	0	NA	NA	NA	NA	NA	NA
18	58836259	58836526	31	36	0	76	2	85	0	86	1
18	58836538	58836814	17	55	0	36	0	55	1	29	0
18	58837449	58837522	9	20	0	29	0	26	0	NA	NA
18	58837895	58838023	9	34	2	34	4	24	0	NA	NA
18	59174836	59175219	20	46	0	55	0	20	0	65	1
18	59175505	59175575	12	56	0	55	0	22	0	22	0
18	59175764	59176044	24	72	1	33	0	79	0	52	0
18	59873094	59873371	9	NA	NA	NA	NA	32	22	NA	NA
18	60334350	60334442	6	NA	NA	24	22	NA	NA	NA	NA
18	60501075	60501407	14	34	0	40	0	20	0	41	0
18	60526205	60526298	8	31	0	NA	NA	NA	NA	NA	NA
18	60560670	60561029	23	61	1	73	0	52	0	44	0
18	60567443	60567502	6	NA	NA	NA	NA	NA	NA	24	22
18	60579361	60579416	5	NA	NA	27	25	NA	NA	NA	NA
18	60596022	60596189	14	49	1	28	0	27	0	33	0
18	60596295	60596387	13	25	0	NA	NA	NA	NA	43	0
18	60623730	60623886	9	NA	NA	NA	NA	29	0	NA	NA
18	60624202	60624294	14	NA	NA	NA	NA	42	0	NA	NA
18	60733176	60733361	7	NA	NA	NA	NA	NA	NA	21	16
18	60748051	60748249	17	30	0	26	0	54	0	30	0
18	60748416	60748802	52	99	0	69	0	44	0	152	1
18	60774609	60774754	15	50	0	39	0	50	0	33	0
18	60911568	60911898	13	22	0	30	1	NA	NA	30	0
18	60911929	60912236	23	52	0	70	0	41	0	46	0
18	60925534	60925601	7	24	21	20	11	NA	NA	NA	NA
18	61013900	61013981	7	27	0	22	1	NA	NA	NA	NA
18	61035962	61036013	10	NA	NA	NA	NA	30	0	47	0
18	61036253	61036276	6	25	3	NA	NA	NA	NA	NA	NA
18	61065774	61065860	8	29	29	21	20	NA	NA	NA	NA
18	61176508	61176805	18	NA	NA	46	0	33	0	46	0
18	61176820	61177121	29	95	0	86	0	47	0	55	0
18	61211408	61211638	22	37	0	56	0	20	0	74	0
18	61245731	61245800	4	NA	NA	NA	NA	NA	NA	20	14
18	61398821	61399032	23	56	0	51	0	36	0	82	0
18	61399170	61399228	6	NA	NA	23	0	NA	NA	NA	NA
18	61399586	61399819	19	48	0	46	0	NA	NA	23	0
18	61400117	61400264	16	51	0	34	0	NA	NA	29	0
18	61400416	61400741	22	57	0	30	0	24	0	94	0
18	61536384	61536502	7	NA	NA	NA	NA	NA	NA	20	0
18	61536608	61536671	10	NA	NA	46	1	NA	NA	NA	NA
18	61555120	61555370	11	29	0	NA	NA	NA	NA	NA	NA
18	61555585	61555684	12	29	0	33	0	NA	NA	34	0
18	61649271	61649347	8	NA	NA	24	0	NA	NA	NA	NA
18	61707402	61707672	30	101	0	105	1	46	0	113	0
18	61726137	61726197	9	36	0	NA	NA	NA	NA	NA	NA
18	61786597	61786785	13	NA	NA	37	1	23	0	26	0
18	61911530	61911874	26	84	0	22	1	68	0	31	0
18	61953556	61953731	12	NA	NA	60	13	NA	NA	72	3
18	61999938	62000207	7	NA	NA	NA	NA	NA	NA	22	2
18	62548605	62548652	8	31	0	NA	NA	NA	NA	NA	NA
18	62749711	62749824	6	NA	NA	NA	NA	NA	NA	25	3
18	62922175	62922448	26	58	1	81	0	67	0	48	0
18	62922557	62922787	22	30	0	53	0	48	1	38	0
18	62977853	62978149	21	36	5	61	0	79	1	36	0
18	62988189	62988269	5	20	20	NA	NA	NA	NA	NA	NA
18	63260795	63260855	5	NA	NA	NA	NA	NA	NA	24	24
18	63386819	63387278	36	139	1	35	0	65	2	69	0
18	63691718	63691857	6	NA	NA	40	0	NA	NA	NA	NA
18	63692009	63692129	9	42	0	24	0	NA	NA	NA	NA
18	63692279	63692307	6	30	0	NA	NA	NA	NA	NA	NA
18	63708704	63708792	7	NA	NA	21	0	NA	NA	NA	NA
18	64020998	64021152	6	NA	NA	NA	NA	21	21	NA	NA
18	64265156	64265385	19	42	0	32	0	57	0	39	1
18	64266619	64266741	11	NA	NA	44	0	NA	NA	NA	NA
18	64332129	64332278	10	24	0	NA	NA	NA	NA	30	0
18	64340240	64340604	27	43	0	35	0	113	1	58	0
18	64343211	64343283	5	NA	NA	NA	NA	27	2	NA	NA
18	64345500	64345805	15	NA	NA	35	0	37	1	50	1
18	64488857	64489068	24	72	0	69	0	88	0	38	1
18	64516648	64516693	6	NA	NA	NA	NA	NA	NA	24	1
18	64531359	64531444	9	NA	NA	NA	NA	37	16	NA	NA
18	64660892	64661082	19	69	0	21	0	NA	NA	30	0
18	64661372	64661453	9	28	0	NA	NA	NA	NA	NA	NA
18	64887107	64887203	8	21	0	37	0	NA	NA	NA	NA
18	64887511	64887767	16	NA	NA	24	0	23	0	53	0
18	64887811	64888041	29	50	0	62	0	106	1	71	0
18	64888205	64888372	12	22	0	34	0	NA	NA	21	0
18	65083928	65084221	13	44	17	50	21	40	10	21	5
18	65084377	65084618	14	32	18	44	32	63	35	34	23
18	65430948	65431191	24	55	0	57	0	71	0	NA	NA
18	65431216	65431471	31	92	0	81	0	48	0	62	0
18	65580735	65580799	10	NA	NA	39	0	20	2	20	0
18	65580904	65581099	35	86	0	93	0	60	0	112	0
18	65686668	65686887	10	21	21	22	22	31	31	NA	NA
18	65874192	65874253	5	NA	NA	NA	NA	28	0	NA	NA
18	65892906	65892985	7	35	0	NA	NA	NA	NA	NA	NA
18	65935282	65935328	6	NA	NA	30	0	NA	NA	NA	NA
18	65938740	65938946	15	47	0	51	1	52	0	24	0
18	65969708	65969812	5	NA	NA	NA	NA	NA	NA	24	5
18	66002366	66002635	28	47	0	46	0	93	2	46	1
18	66084733	66084793	7	20	0	NA	NA	NA	NA	21	0
18	66291874	66291954	7	NA	NA	NA	NA	20	0	28	1
18	66391245	66391339	10	NA	NA	40	8	NA	NA	NA	NA
18	66458440	66458528	16	NA	NA	63	0	NA	NA	NA	NA
18	66459589	66459731	4	23	3	NA	NA	NA	NA	NA	NA
18	66654033	66654113	5	NA	NA	20	10	NA	NA	NA	NA
18	67088418	67088804	35	52	0	40	0	48	0	110	0
18	67133535	67133690	17	32	0	108	2	36	0	27	0
18	67205298	67205326	5	NA	NA	NA	NA	NA	NA	26	0
18	67245294	67245529	15	26	0	54	0	34	0	NA	NA
18	67390822	67390893	13	28	1	43	0	NA	NA	NA	NA
18	67391004	67391235	10	44	0	NA	NA	NA	NA	26	0
18	67391519	67391693	8	26	0	NA	NA	23	0	NA	NA
18	67401914	67401984	6	24	13	NA	NA	NA	NA	NA	NA
18	67449117	67449324	22	48	0	NA	NA	73	0	88	0
18	67487543	67487631	7	NA	NA	27	25	NA	NA	NA	NA
18	67610652	67610790	21	34	1	37	0	27	0	51	0
18	67641006	67641243	28	91	0	32	1	48	0	66	0
18	67641315	67641590	38	114	0	85	0	71	0	65	0
18	67723844	67723948	7	35	0	NA	NA	NA	NA	NA	NA
18	67724211	67724382	22	34	0	33	0	33	0	76	0
18	67724570	67724730	24	49	0	NA	NA	82	0	78	0
18	67774840	67775085	35	88	0	117	0	47	0	66	0
18	67775190	67775221	9	NA	NA	NA	NA	27	0	NA	NA
18	67800031	67800253	29	33	0	54	0	NA	NA	61	0
18	67806041	67806113	6	NA	NA	22	22	NA	NA	NA	NA
18	67933038	67933476	43	74	0	76	0	81	1	95	1
18	67933645	67933797	7	23	0	NA	NA	NA	NA	NA	NA
18	68299928	68300147	24	107	1	90	0	40	0	90	0
18	68692072	68692153	8	128	49	175	58	144	41	96	9
18	68779021	68779072	6	NA	NA	NA	NA	NA	NA	24	22
18	69198128	69198287	9	NA	NA	23	0	25	0	24	1
18	69344086	69344337	14	29	0	24	0	39	0	25	0
18	69346094	69346360	31	56	1	33	0	73	0	68	0
18	69346364	69346627	28	55	0	28	0	117	0	41	0
18	69380692	69380753	7	NA	NA	NA	NA	27	27	NA	NA
18	69472586	69472664	4	NA	NA	21	21	NA	NA	NA	NA
18	70053075	70053169	7	NA	NA	NA	NA	32	0	NA	NA
18	70365567	70365672	6	NA	NA	20	19	NA	NA	NA	NA
18	70471891	70472127	13	36	1	31	0	23	0	29	0
18	70472491	70472606	9	NA	NA	NA	NA	23	0	NA	NA
18	70494182	70494269	6	NA	NA	NA	NA	NA	NA	24	21
18	70568125	70568424	29	98	0	82	0	38	0	50	0
18	70568550	70568591	9	28	0	NA	NA	36	0	26	0
18	70568698	70568785	20	59	0	20	1	78	0	NA	NA
18	70568896	70569122	7	NA	NA	26	1	NA	NA	NA	NA
18	70582481	70582543	8	NA	NA	NA	NA	30	30	NA	NA
18	70652315	70652388	8	NA	NA	NA	NA	30	0	NA	NA
18	71383546	71383632	4	21	21	NA	NA	NA	NA	NA	NA
18	72788968	72789124	7	NA	NA	24	24	NA	NA	21	21
18	73572103	73572507	41	117	0	79	0	103	3	89	0
18	73572708	73572749	13	61	0	NA	NA	NA	NA	NA	NA
18	73572860	73573273	54	192	0	112	0	59	1	105	1
18	73573557	73573637	10	20	0	NA	NA	30	0	NA	NA
18	73623177	73623209	7	NA	NA	NA	NA	NA	NA	27	0
18	73627144	73627257	6	NA	NA	NA	NA	23	0	NA	NA
18	73703238	73703295	10	NA	NA	20	0	27	0	NA	NA
18	73703420	73703653	37	73	0	76	1	72	0	50	0
18	73703862	73704173	18	45	0	NA	NA	55	0	26	0
18	73754147	73754610	42	134	1	87	0	121	0	NA	NA
18	73762494	73762555	5	24	0	NA	NA	NA	NA	NA	NA
18	73815147	73815401	32	71	0	84	1	61	0	41	0
18	73815782	73815952	17	33	0	NA	NA	54	0	35	0
18	73930268	73930574	17	55	16	25	3	41	6	31	0
18	73970246	73970306	8	NA	NA	24	8	NA	NA	NA	NA
18	74063972	74064314	11	NA	NA	38	0	NA	NA	NA	NA
18	74064645	74065050	36	89	0	93	1	41	0	90	0
18	74216195	74216558	40	58	0	118	0	41	0	82	1
18	74268015	74268128	13	29	1	21	0	NA	NA	51	0
18	74442377	74442440	14	24	0	NA	NA	42	0	NA	NA
18	74442578	74442710	13	25	0	37	2	37	0	NA	NA
18	74677481	74677563	4	20	19	NA	NA	NA	NA	NA	NA
18	74779207	74779293	7	NA	NA	42	0	NA	NA	NA	NA
18	74962198	74962450	11	36	0	37	0	NA	NA	NA	NA
18	75000571	75000882	32	84	1	54	0	55	1	84	1
18	75005928	75006088	11	33	0	NA	NA	NA	NA	NA	NA
18	75018870	75019165	26	46	0	52	0	58	0	49	0
18	75342401	75342675	11	NA	NA	NA	NA	23	0	NA	NA
18	75342681	75342949	23	52	0	NA	NA	60	0	51	1
18	75343051	75343110	7	NA	NA	NA	NA	NA	NA	20	0
18	75343445	75343489	7	NA	NA	NA	NA	NA	NA	21	0
18	75366599	75367008	33	76	0	91	0	110	0	44	0
18	75367424	75367683	31	87	1	39	0	82	0	80	0
18	75367711	75367964	20	36	0	51	0	29	0	71	0
18	75368607	75369087	51	106	0	110	0	114	0	118	1
18	75369210	75369416	19	36	0	49	0	27	0	42	0
18	75370519	75370623	8	30	1	NA	NA	NA	NA	33	1
18	75502940	75502999	6	20	20	NA	NA	NA	NA	NA	NA
18	75521497	75521677	10	NA	NA	32	32	23	23	NA	NA
18	75696467	75696688	17	NA	NA	97	1	NA	NA	27	0
18	75697021	75697065	8	NA	NA	NA	NA	NA	NA	24	1
18	75819699	75820017	24	65	1	46	0	NA	NA	46	0
18	75820166	75820317	23	44	1	27	0	109	2	25	1
18	75830506	75830602	6	20	19	NA	NA	30	29	NA	NA
18	76035006	76035231	14	31	0	NA	NA	NA	NA	29	0
18	76059524	76059704	13	31	0	68	0	26	0	49	0
18	76145822	76146038	24	78	10	65	1	61	18	60	13
18	76160993	76161058	12	68	0	NA	NA	NA	NA	NA	NA
18	76241361	76241510	23	NA	NA	65	0	45	1	23	0
18	76241747	76241839	18	65	0	NA	NA	45	0	27	1
18	76241975	76242148	26	41	1	45	0	159	0	61	0
18	76242530	76242594	7	NA	NA	21	0	NA	NA	NA	NA
18	76653264	76653387	9	NA	NA	25	0	NA	NA	28	1
18	76844279	76844453	11	30	0	NA	NA	21	0	29	0
18	76846873	76847175	32	59	0	88	1	96	0	130	2
18	76856422	76856456	3	NA	NA	NA	NA	NA	NA	21	0
18	76858631	76858676	8	NA	NA	NA	NA	NA	NA	28	1
18	76858899	76859052	17	NA	NA	49	1	25	0	76	0
18	76859655	76859798	9	NA	NA	NA	NA	NA	NA	23	0
18	76859933	76860276	31	28	0	79	0	43	0	58	0
18	76860392	76860451	7	NA	NA	NA	NA	28	0	NA	NA
18	76930136	76930292	14	31	0	37	0	37	0	38	1
18	76944153	76944366	20	39	0	NA	NA	42	0	57	0
18	77065001	77065229	35	91	0	89	0	57	0	103	1
18	77065571	77065687	18	NA	NA	67	0	35	0	67	0
18	77185575	77185639	9	23	0	23	1	24	0	32	0
18	77185781	77186080	33	61	0	61	0	67	0	55	0
18	77254606	77254737	9	20	6	31	0	NA	NA	NA	NA
18	77456489	77456602	6	NA	NA	NA	NA	NA	NA	20	0
18	77565158	77565364	22	55	0	54	0	40	0	63	0
18	77565605	77565669	7	NA	NA	26	2	NA	NA	NA	NA
18	77713157	77713298	12	24	0	25	0	NA	NA	41	0
18	77713558	77713749	29	74	0	52	1	42	0	84	0
18	77714434	77714571	13	86	0	38	0	NA	NA	NA	NA
18	77767460	77767622	10	NA	NA	NA	NA	30	0	NA	NA
18	77767753	77767845	12	48	0	21	0	34	0	31	0
18	77773955	77774170	23	65	0	58	0	47	0	27	0
18	77794382	77794837	41	129	0	132	0	55	0	108	1
18	77795998	77796009	4	NA	NA	22	0	NA	NA	NA	NA
18	77938428	77938505	9	NA	NA	NA	NA	35	0	27	1
18	78116388	78116474	6	NA	NA	33	32	NA	NA	NA	NA
18	78857737	78857812	5	25	21	NA	NA	NA	NA	NA	NA
18	78858566	78858824	8	NA	NA	NA	NA	20	0	NA	NA
18	79108956	79109100	12	40	0	21	0	26	0	NA	NA
18	79109244	79109520	33	68	0	109	2	68	1	111	0
18	79109524	79109799	18	60	0	27	1	61	2	32	0
18	79109931	79110069	16	NA	NA	63	0	33	0	45	0
18	80047104	80047305	18	75	0	29	0	23	0	24	0
18	80047791	80047911	12	NA	NA	50	1	30	1	28	0
18	80150886	80151051	16	NA	NA	46	0	45	0	37	0
18	80200461	80200599	15	NA	NA	30	0	46	0	44	0
18	80200704	80200908	12	25	0	29	1	30	0	21	0
18	80206959	80207169	16	56	1	45	1	28	0	34	0
18	80236801	80236883	8	NA	NA	30	0	NA	NA	NA	NA
18	80256562	80256652	11	NA	NA	NA	NA	NA	NA	45	0
18	80295752	80295806	7	NA	NA	24	0	NA	NA	NA	NA
18	80322497	80322655	20	29	0	20	0	70	0	87	0
18	80322960	80323050	14	NA	NA	44	1	NA	NA	NA	NA
18	80363377	80363527	14	42	0	NA	NA	25	0	22	0
18	80432530	80432638	5	22	22	20	20	NA	NA	NA	NA
18	80469115	80469352	23	91	1	NA	NA	89	0	NA	NA
18	80469525	80469698	15	NA	NA	29	0	NA	NA	60	2
18	80469830	80469913	8	NA	NA	23	0	NA	NA	NA	NA
18	80707656	80707933	21	65	0	56	1	67	0	67	1
18	80708095	80708142	7	27	0	NA	NA	NA	NA	NA	NA
18	80708312	80708384	13	27	0	54	0	26	0	NA	NA
18	80712667	80712716	9	35	0	NA	NA	25	0	32	0
18	80933627	80933716	12	NA	NA	NA	NA	58	0	34	0
18	80933874	80933944	10	30	0	NA	NA	NA	NA	NA	NA
18	80985893	80986256	30	97	0	76	0	43	0	62	0
18	80986262	80986623	34	72	0	54	0	44	0	68	0
18	80986764	80986837	12	NA	NA	47	0	NA	NA	22	0
18	80987038	80987097	10	29	0	20	0	40	0	NA	NA
18	81491453	81491526	7	NA	NA	NA	NA	NA	NA	21	21
18	81916389	81916460	5	NA	NA	NA	NA	28	0	NA	NA
18	81927377	81927588	11	NA	NA	NA	NA	NA	NA	27	0
18	82271022	82271097	6	NA	NA	23	12	NA	NA	NA	NA
18	82475205	82475497	15	26	0	45	0	45	1	38	0
18	82512944	82513011	5	21	20	NA	NA	NA	NA	NA	NA
18	82692519	82692757	36	53	0	67	0	90	0	70	1
18	82764556	82764620	6	NA	NA	NA	NA	NA	NA	22	0
18	82855627	82855799	16	26	0	42	0	61	0	26	0
18	82910695	82910784	8	29	0	NA	NA	NA	NA	NA	NA
18	82914493	82914582	13	36	1	NA	NA	NA	NA	38	0
18	82987066	82987137	6	NA	NA	NA	NA	31	30	NA	NA
18	83284675	83284868	6	NA	NA	NA	NA	NA	NA	22	0
18	83374066	83374140	6	23	9	NA	NA	NA	NA	23	12
18	83399645	83399731	5	NA	NA	21	3	NA	NA	NA	NA
18	83524154	83524227	5	NA	NA	NA	NA	20	5	NA	NA
18	84013050	84013130	7	NA	NA	21	21	NA	NA	NA	NA
18	84085118	84085609	67	130	0	169	0	74	0	183	0
18	84085612	84086105	40	104	0	122	1	50	1	53	0
18	84087589	84087954	38	56	0	79	0	61	0	124	0
18	84087965	84088321	39	98	0	83	0	86	1	107	0
18	84092188	84092300	10	NA	NA	25	0	23	6	NA	NA
18	84246159	84246273	6	21	21	NA	NA	NA	NA	NA	NA
18	84589137	84589550	43	158	0	62	0	79	1	72	0
18	84685274	84685529	15	35	0	30	0	30	0	40	0
18	84685608	84685790	10	34	0	NA	NA	NA	NA	NA	NA
18	84719800	84720069	10	NA	NA	25	0	NA	NA	24	0
18	84720074	84720341	29	93	0	63	0	71	0	51	0
18	84951973	84952188	15	NA	NA	24	0	29	0	NA	NA
18	85273955	85274077	6	NA	NA	NA	NA	23	21	NA	NA
18	85325235	85325285	5	32	30	NA	NA	NA	NA	24	22
18	85382397	85382431	5	20	17	NA	NA	NA	NA	NA	NA
18	85847575	85847813	6	NA	NA	22	5	NA	NA	NA	NA
